clusterindex,Longitude,Latitude,SOG,COG,MedianDistance
0,-43.15667857095238,-22.811803173809523,9.485714285714284,310.5666666666666,300.8450214674243
0,-43.16495,-22.807546665333334,9.406666666666668,287.96666666666664,224.12144164223028
1,-43.14966014391304,-22.85221956521739,3.726086956521739,17.59130434782609,124.36436363627992
2,-43.16199583333333,-22.89246805583333,0.6833333333333332,69.34166666666667,15.990712360002865
3,-43.041149999999995,-23.051822223333332,11.233333333333334,311.3333333333333,61.19792273434131
4,-43.10305555666667,-22.927463888333335,5.766666666666667,125.88333333333333,70.65509668240983
5,-43.10097619,-22.929116665714286,4.942857142857143,133.4857142857143,68.78048240141496
6,-43.12111389,-22.78423611,10.850000000000001,50.43333333333334,86.78759211409867
7,-43.11292509934525,-22.920723214285722,6.487500000000002,117.76607142857148,178.21137741880298
7,-43.10523534269502,-22.924549408794316,6.00212765957447,129.4418439716312,341.593539932441
7,-43.1000839599248,-22.930074937142848,3.9000000000000004,160.27518796992476,124.41615211088957
8,-43.14753529352941,-22.880062743529407,1.1411764705882357,346.77058823529416,20.90469687713943
9,-43.11883333333333,-22.782472223333333,10.733333333333334,50.96666666666667,57.4507934200091
10,-43.147708335000004,-22.8783208325,4.3,317.425,101.37797975938099
11,-43.149233333333335,-22.8503375,1.4000000000000001,350.29999999999995,9.876177306576544
12,-43.162036668,-22.892893332,3.06,209.8,40.49260166530782
13,-43.14951,-22.877116666,5.14,302.1,77.48273889378532
14,-43.053525,-23.0430750025,11.450000000000001,304.09999999999997,84.45092534666351
15,-43.11365555333333,-22.77891666666667,10.5,53.6,55.09001090941335
16,-43.1623333325,-22.893362500000002,1.4,200.925,10.309242324568388
17,-43.16943333249999,-22.902924999999996,0.775,183.775,24.51802434485578
18,-43.110604165,-22.776570829999997,10.5,52.35,80.09526142114534
19,-43.14919166875001,-22.850562500000002,0.8,165.65,11.860484101218496
20,-43.162024998999996,-22.895933331000002,7.210000000000001,167.76999999999998,91.87354840435225
21,-43.171016667,-22.805744999999998,7.410000000000001,290.05,90.8328555842592
22,-43.107145832499995,-22.7742458325,10.575000000000001,55.074999999999996,79.1337906200339
23,-43.1489098490909,-22.85090984863636,0.5999999999999998,137.18636363636367,17.76510900871129
24,-43.062822223333335,-23.0364,11.6,317.3,62.705814860758444
25,-43.104359522857145,-22.772307142857148,10.671428571428573,50.142857142857146,108.29625105461064
26,-43.161991665,-22.8990624975,8.700000000000001,190.8,58.95480273419882
27,-43.17602970999999,-22.80439637695652,3.5217391304347827,279.4608695652174,117.40587579504722
28,-43.163088886666664,-22.90082777666667,6.5,230.96666666666667,32.67462221930566
29,-43.068495829999996,-23.032395835,11.375,299.875,93.09286723087521
30,-43.10063333,-22.768066666,10.679999999999998,32.879999999999995,111.20024817761356
31,-43.074369445,-23.02809999833333,11.566666666666668,309.5333333333333,90.43432235563525
32,-43.1640708325,-22.898904165,4.5,77.32499999999999,44.83644974881964
33,-43.156916665000004,-22.853191667500003,7.95,26.575000000000003,59.454313290441675
34,-43.1562,-22.851314285714285,7.942857142857143,15.785714285714286,86.48231154292633
35,-43.16414676000001,-22.898702778055554,3.8444444444444437,20.133333333333333,168.59606262506617
36,-43.077672220000004,-23.02555555666667,11.5,308.53333333333336,64.01634591280529
37,-43.09988703740742,-22.93072716037037,3.6888888888888887,342.3888888888889,57.91826636060023
38,-43.130823334,-22.915578332000003,16.12,79.72,125.17270707738147
39,-43.1047847225,-22.7618277775,4.05,260.22499999999997,144.1932191804403
40,-43.080311110000004,-23.023416666666666,11.733333333333334,313.5,56.05811759827547
41,-43.09994166642856,-22.930232142857143,2.3857142857142857,13.592857142857142,37.22407156149038
42,-43.12561666666667,-22.914931481666663,17.69444444444444,90.87222222222222,158.05236335543083
43,-43.155027776666664,-22.84632777666667,8.216666666666667,11.983333333333334,68.47459963346647
44,-43.082846666,-23.021133332,11.74,317.84000000000003,120.7996654666788
45,-43.122319999999995,-22.915673333999997,14.319999999999999,111.04,85.45505346695151
46,-43.160660897115385,-22.895973397115387,0.8076923076923076,71.0153846153846,74.0043071755521
47,-43.084922223333336,-23.019211109999997,11.866666666666667,313.8666666666667,61.95670507455135
48,-43.08666111,-23.01755,12.033333333333331,320.9666666666667,69.94696896886708
49,-43.119677779999996,-22.916933333333333,14.366666666666665,119.63333333333333,77.08016787797477
50,-43.14740888888889,-22.879471852,1.3066666666666662,33.422222222222224,25.34473534028043
51,-43.15395833333333,-22.841325,8.316666666666666,12.266666666666667,63.74448416237717
52,-43.08792222333333,-23.016388886666665,12.066666666666668,311.96666666666664,61.73175222167358
53,-43.089166666666664,-23.015149999999995,12.166666666666666,320.3,69.15759959037813
54,-43.161183333333334,-22.896227776666667,2.6333333333333333,3.733333333333333,14.307198535887542
55,-43.09301111,-23.011622223333333,12.066666666666668,313.1666666666667,60.661651531618084
56,-43.1526,-22.89937222333333,11.6,75.53333333333332,56.435072049571204
57,-43.152873332,-22.836273332,8.419999999999998,4.84,97.37947148210617
58,-43.12762276365853,-22.91946341512195,21.880487804878044,278.6487804878048,263.8596473270115
58,-43.133879164999996,-22.918016667499998,21.75,287.42499999999995,100.22068451890998
59,-43.14671666642857,-22.87923214285715,0.8499999999999999,95.81428571428572,17.1569260301235
60,-43.094516665,-23.0102875,11.95,316.325,93.80406122295295
61,-43.170155556666664,-22.902749999999997,2.766666666666667,42.4,36.48442371216651
62,-43.09408571428571,-22.82464523857143,1.2285714285714289,347.85714285714283,19.406364220867328
63,-43.176720835,-22.804341667499997,6.449999999999999,100.32499999999999,49.80818902742975
64,-43.169656665999995,-22.902676665999998,2.68,35.260000000000005,54.2042322236398
65,-43.0986,-23.006716666000003,11.86,315.18,124.23582498047863
66,-43.1710883335,-22.806019999,9.725,107.63000000000002,277.457001256623
67,-43.148402000400004,-22.877710666800002,8.204,99.64399999999999,294.81720820300313
67,-43.14318333,-22.87863333,8.0,103.2,0.0
68,-43.136716666666665,-22.91723333,21.433333333333334,286.3666666666666,66.96080791028305
69,-43.15241111,-22.831500000000002,8.4,9.166666666666666,66.04740864573871
70,-43.1404541675,-22.9149583325,19.175,320.3,81.6336292399704
71,-43.10245555666666,-23.003405556666664,11.5,314.90000000000003,57.73309070611943
72,-43.094322223333336,-22.824338890000003,1.6666666666666667,259.1333333333334,18.87415365570036
73,-43.14300555666667,-22.912233336666663,20.266666666666666,310.90000000000003,63.18387590112932
74,-43.144450000000006,-22.91122222,19.866666666666664,305.46666666666664,62.201109587971985
75,-43.104395835,-23.001741665,11.475,312.75,85.69619905492985
76,-43.14754374875,-22.9087833325,21.0875,314.8125,164.15355177835417
77,-43.169895833750004,-22.902725000000004,2.1375,9.387500000000001,39.54871757215005
78,-43.15172222333333,-22.825616666666665,8.233333333333333,7.466666666666666,42.99440251464465
79,-43.16977142857143,-22.902476188571427,2.157142857142857,338.61428571428576,49.28190928360255
80,-43.09579047714285,-22.82502619,4.0,232.45714285714286,41.63128626636992
81,-43.15044907333332,-22.90531574,20.900000000000002,311.5777777777778,143.34666360683573
82,-43.12538889,-22.894011113333335,1.2,311.93333333333334,32.25140330291105
83,-43.108020835,-22.9984375,11.2,313.6,85.37271253735521
84,-43.16484583249999,-22.8077041675,10.0,105.1,78.39954034782073
